District,Season,Soil_Type,N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop
Solapur,Rabi,Black,54.0,35.0,60.0,8.04,27.74,66.4,79.53,Jowar
Pune,Zaid,Black,72.0,42.0,53.0,7.22,19.53,61.96,104.93,Vegetables
Pune,Zaid,Black,74.0,40.0,53.0,6.63,18.69,61.14,108.76,Vegetables
Pune,Kharif,Black,74.0,40.0,55.0,7.18,21.86,66.31,101.58,Rice
Solapur,Rabi,Black,55.0,33.0,60.0,7.9,28.14,58.02,76.81,Jowar
Pune,Kharif,Black,73.0,37.0,56.0,7.33,20.65,66.71,129.76,Rice
Pune,Zaid,Black,76.0,38.0,56.0,6.87,20.64,55.86,116.97,Vegetables
Pune,Rabi,Black,72.0,41.0,54.0,7.14,19.9,71.36,111.57,Wheat
Pune,Zaid,Black,78.0,37.0,53.0,6.7,18.81,62.64,121.41,Vegetables
Nashik,Rabi,Loamy,61.0,39.0,58.0,6.64,28.12,29.96,101.36,Gram
Solapur,Zaid,Black,59.0,32.0,59.0,8.09,26.34,59.04,69.28,Fodder
Nashik,Kharif,Loamy,61.0,37.0,60.0,6.59,29.64,33.9,94.42,Onion
Pune,Zaid,Black,76.0,43.0,53.0,7.08,21.68,62.26,116.46,Vegetables
Solapur,Kharif,Black,52.0,32.0,61.0,7.67,24.97,69.4,74.06,Bajra
Pune,Kharif,Black,75.0,40.0,51.0,6.81,22.01,67.16,110.04,Rice
Nashik,Kharif,Loamy,61.0,39.0,60.0,6.72,29.24,39.39,89.02,Onion
Solapur,Kharif,Black,56.0,34.0,58.0,7.88,27.47,70.22,94.82,Bajra
Nashik,Zaid,Loamy,59.0,40.0,55.0,6.81,27.38,33.86,92.57,Vegetables
Pune,Rabi,Black,74.0,40.0,54.0,6.72,19.28,57.96,126.24,Wheat
Solapur,Zaid,Black,53.0,35.0,59.0,7.75,27.23,69.38,94.84,Fodder
Pune,Rabi,Black,76.0,42.0,51.0,6.94,20.32,62.84,130.94,Wheat
Pune,Kharif,Black,75.0,40.0,56.0,6.73,19.3,63.87,119.74,Rice
Nashik,Zaid,Loamy,69.0,38.0,55.0,7.11,27.18,45.57,97.63,Vegetables
Solapur,Rabi,Black,55.0,36.0,58.0,8.06,25.82,65.18,65.55,Jowar
Solapur,Rabi,Black,55.0,36.0,60.0,7.84,26.95,74.08,72.54,Jowar
Nashik,Kharif,Loamy,62.0,35.0,58.0,6.96,27.48,37.47,112.21,Onion
Solapur,Kharif,Black,54.0,33.0,63.0,8.02,27.25,71.67,71.04,Bajra
Nashik,Kharif,Loamy,63.0,37.0,56.0,6.99,29.65,40.77,82.21,Onion
Solapur,Zaid,Black,51.0,32.0,55.0,7.97,26.37,67.46,58.55,Fodder
Solapur,Kharif,Black,54.0,35.0,58.0,7.71,27.76,77.49,79.3,Bajra
Nashik,Zaid,Loamy,61.0,40.0,56.0,6.37,28.78,31.2,80.1,Vegetables
Pune,Rabi,Black,78.0,42.0,52.0,7.2,20.63,64.24,120.96,Wheat
Pune,Rabi,Black,74.0,43.0,54.0,7.19,20.45,64.8,120.71,Wheat
Nashik,Rabi,Loamy,62.0,41.0,58.0,6.87,28.6,34.87,100.03,Gram
Pune,Rabi,Black,71.0,40.0,55.0,6.89,19.15,54.82,93.22,Wheat
Solapur,Rabi,Black,52.0,33.0,62.0,7.74,28.71,71.65,56.6,Jowar
Solapur,Zaid,Black,49.0,31.0,57.0,7.73,26.91,71.18,90.28,Fodder
Pune,Rabi,Black,72.0,36.0,55.0,7.29,22.04,57.39,89.56,Wheat
Solapur,Zaid,Black,55.0,37.0,60.0,7.52,27.6,77.52,74.33,Fodder
Nashik,Rabi,Loamy,62.0,38.0,53.0,7.03,27.79,31.32,89.28,Gram
Solapur,Kharif,Black,53.0,37.0,56.0,7.85,27.83,68.16,65.6,Bajra
Pune,Zaid,Black,75.0,36.0,51.0,6.8,19.65,59.12,119.47,Vegetables
Pune,Rabi,Black,70.0,41.0,53.0,6.96,21.73,57.33,125.73,Wheat
Solapur,Zaid,Black,54.0,35.0,57.0,7.89,26.68,64.06,86.59,Fodder
Solapur,Kharif,Black,51.0,34.0,62.0,7.55,28.39,78.9,82.75,Bajra
Pune,Rabi,Black,72.0,38.0,55.0,7.42,22.03,57.71,95.07,Wheat
Pune,Zaid,Black,78.0,43.0,53.0,6.73,19.1,63.96,122.62,Vegetables
Solapur,Kharif,Black,52.0,34.0,59.0,7.81,27.58,63.6,91.18,Bajra
Solapur,Zaid,Black,54.0,32.0,58.0,7.88,27.2,67.62,71.4,Fodder
Solapur,Kharif,Black,56.0,34.0,58.0,7.92,26.64,58.86,75.97,Bajra
Solapur,Kharif,Black,50.0,31.0,58.0,7.64,25.37,69.26,55.25,Bajra
Nashik,Rabi,Loamy,66.0,37.0,58.0,6.83,27.78,42.39,88.72,Gram
Solapur,Rabi,Black,53.0,33.0,58.0,7.99,27.81,63.19,88.83,Jowar
Solapur,Rabi,Black,55.0,33.0,56.0,7.8,25.09,73.72,70.06,Jowar
Pune,Kharif,Black,75.0,39.0,53.0,6.73,20.82,61.99,104.83,Rice
Nashik,Kharif,Loamy,63.0,38.0,58.0,6.71,27.21,31.39,86.35,Onion
Solapur,Rabi,Black,59.0,34.0,60.0,8.05,27.94,74.61,82.33,Jowar
Pune,Kharif,Black,76.0,39.0,54.0,7.03,20.41,65.66,109.92,Rice
Pune,Zaid,Black,71.0,42.0,53.0,6.95,18.98,54.96,105.2,Vegetables
Nashik,Zaid,Loamy,66.0,37.0,55.0,6.99,27.17,45.93,90.33,Vegetables
Nashik,Zaid,Loamy,65.0,39.0,59.0,7.17,28.53,44.95,96.64,Vegetables
Nashik,Zaid,Loamy,64.0,35.0,58.0,6.77,30.02,35.99,94.59,Vegetables
Pune,Kharif,Black,75.0,37.0,51.0,7.35,21.04,65.96,95.16,Rice
Solapur,Zaid,Black,58.0,31.0,61.0,8.06,26.92,69.03,65.61,Fodder
Solapur,Kharif,Black,53.0,35.0,58.0,7.74,27.6,73.1,67.95,Bajra
Nashik,Rabi,Loamy,65.0,39.0,59.0,6.74,27.57,26.74,83.78,Gram
Nashik,Rabi,Loamy,64.0,36.0,60.0,6.71,26.92,31.22,87.25,Gram
Nashik,Rabi,Loamy,61.0,38.0,55.0,6.49,29.56,34.99,93.03,Gram
Solapur,Zaid,Black,53.0,31.0,62.0,7.5,27.39,60.97,77.45,Fodder
Pune,Kharif,Black,80.0,40.0,53.0,7.05,18.84,59.16,131.43,Rice
Pune,Kharif,Black,74.0,37.0,51.0,6.67,21.28,58.49,117.92,Rice
Solapur,Kharif,Black,57.0,35.0,55.0,7.74,28.62,68.51,83.36,Bajra
Solapur,Zaid,Black,53.0,32.0,60.0,7.68,27.21,66.83,62.76,Fodder
Solapur,Kharif,Black,51.0,34.0,63.0,8.04,26.52,65.18,93.98,Bajra
Nashik,Zaid,Loamy,60.0,39.0,61.0,6.5,27.57,29.15,98.26,Vegetables
Solapur,Kharif,Black,55.0,34.0,57.0,8.03,28.68,61.6,54.78,Bajra
Nashik,Kharif,Loamy,65.0,37.0,57.0,6.49,27.78,38.3,77.71,Onion
Nashik,Zaid,Loamy,66.0,37.0,60.0,6.74,27.39,36.75,85.38,Vegetables
Pune,Zaid,Black,71.0,40.0,53.0,7.05,20.91,68.85,128.01,Vegetables
Nashik,Rabi,Loamy,70.0,39.0,56.0,6.88,30.43,41.94,87.29,Gram
Solapur,Kharif,Black,53.0,35.0,55.0,8.14,27.45,58.16,76.79,Bajra
Pune,Zaid,Black,80.0,37.0,53.0,7.31,19.76,67.55,96.74,Vegetables
Nashik,Zaid,Loamy,65.0,36.0,58.0,6.81,30.05,37.76,81.46,Vegetables
Solapur,Rabi,Black,55.0,35.0,58.0,7.61,26.08,67.1,88.06,Jowar
Solapur,Zaid,Black,56.0,33.0,61.0,7.63,27.59,71.92,76.29,Fodder
Pune,Kharif,Black,74.0,39.0,51.0,7.26,21.08,66.73,108.62,Rice
Nashik,Kharif,Loamy,63.0,36.0,57.0,6.9,28.69,30.15,98.47,Onion
Nashik,Rabi,Loamy,58.0,40.0,54.0,6.64,29.06,24.91,84.03,Gram
Pune,Kharif,Black,79.0,39.0,57.0,6.94,20.31,59.85,100.49,Rice
Solapur,Rabi,Black,56.0,35.0,60.0,7.91,26.82,75.25,68.92,Jowar
Solapur,Rabi,Black,50.0,33.0,59.0,7.86,28.04,74.7,67.88,Jowar
Pune,Kharif,Black,69.0,37.0,55.0,6.95,20.38,69.76,110.86,Rice
Solapur,Kharif,Black,53.0,33.0,58.0,7.32,27.7,63.38,72.19,Bajra
Pune,Kharif,Black,74.0,40.0,52.0,7.07,20.01,59.86,108.72,Rice
Pune,Zaid,Black,78.0,38.0,57.0,6.59,21.05,57.43,105.49,Vegetables
Solapur,Zaid,Black,54.0,37.0,60.0,7.47,27.04,70.15,89.82,Fodder
Nashik,Kharif,Loamy,68.0,33.0,58.0,6.76,28.98,37.5,83.57,Onion
Nashik,Rabi,Loamy,65.0,40.0,59.0,6.68,28.14,37.29,82.23,Gram
Solapur,Zaid,Black,54.0,35.0,57.0,7.79,26.17,61.9,92.3,Fodder
Nashik,Rabi,Loamy,62.0,37.0,57.0,6.96,27.23,37.48,90.97,Gram
Pune,Zaid,Black,80.0,37.0,57.0,7.13,20.98,71.04,114.25,Vegetables
Solapur,Rabi,Black,51.0,37.0,58.0,7.88,26.93,70.49,76.42,Jowar
Nashik,Rabi,Loamy,63.0,39.0,56.0,6.83,27.71,39.39,109.51,Gram
Solapur,Kharif,Black,54.0,35.0,55.0,7.62,27.24,57.81,57.52,Bajra
Nashik,Kharif,Loamy,68.0,39.0,57.0,6.65,27.46,37.8,100.45,Onion
Nashik,Kharif,Loamy,67.0,35.0,59.0,6.42,30.53,32.95,106.61,Onion
Pune,Kharif,Black,71.0,40.0,54.0,6.73,19.01,60.35,126.53,Rice
Pune,Kharif,Black,73.0,39.0,52.0,6.87,18.86,59.46,95.88,Rice
Nashik,Kharif,Loamy,68.0,36.0,60.0,6.97,27.28,39.35,83.11,Onion
Solapur,Zaid,Black,53.0,37.0,60.0,7.9,27.63,72.47,87.56,Fodder
Pune,Kharif,Black,74.0,38.0,55.0,7.32,20.28,71.12,107.05,Rice
Pune,Zaid,Black,78.0,38.0,56.0,6.91,21.6,56.41,120.95,Vegetables
Nashik,Rabi,Loamy,62.0,37.0,59.0,6.56,27.92,37.95,83.36,Gram
Nashik,Kharif,Loamy,62.0,38.0,55.0,6.92,28.04,26.2,112.3,Onion
Nashik,Zaid,Loamy,62.0,38.0,57.0,7.07,28.64,35.48,82.72,Vegetables
Nashik,Zaid,Loamy,65.0,34.0,60.0,6.87,26.94,30.92,98.47,Vegetables
Solapur,Kharif,Black,53.0,31.0,60.0,7.66,27.68,76.03,86.01,Bajra
Pune,Rabi,Black,76.0,40.0,55.0,7.25,21.25,67.61,112.08,Wheat
Pune,Kharif,Black,73.0,38.0,56.0,7.21,21.06,58.0,98.16,Rice
Pune,Rabi,Black,79.0,43.0,52.0,7.29,18.76,68.05,109.59,Wheat
Solapur,Zaid,Black,54.0,33.0,55.0,7.96,26.52,60.94,57.06,Fodder
Solapur,Zaid,Black,55.0,35.0,58.0,7.81,26.51,61.5,69.21,Fodder
Pune,Zaid,Black,72.0,40.0,50.0,6.91,19.43,52.48,107.43,Vegetables
Solapur,Rabi,Black,59.0,33.0,59.0,7.61,26.47,67.24,78.26,Jowar
Pune,Kharif,Black,76.0,42.0,56.0,6.55,19.17,56.8,98.99,Rice
Solapur,Zaid,Black,55.0,36.0,63.0,7.68,25.18,65.06,83.51,Fodder
Pune,Rabi,Black,76.0,38.0,55.0,6.58,18.98,65.04,113.73,Wheat
Nashik,Rabi,Loamy,64.0,36.0,55.0,6.87,29.9,33.92,107.72,Gram
Pune,Rabi,Black,72.0,40.0,50.0,7.11,22.98,53.85,103.77,Wheat
Solapur,Rabi,Black,52.0,37.0,59.0,7.52,28.27,65.38,65.81,Jowar
Solapur,Zaid,Black,51.0,37.0,60.0,7.67,28.27,62.67,81.2,Fodder
Solapur,Rabi,Black,56.0,32.0,59.0,7.67,27.31,73.36,80.03,Jowar
Nashik,Kharif,Loamy,61.0,39.0,59.0,6.96,29.7,28.71,100.49,Onion
Pune,Rabi,Black,71.0,42.0,53.0,6.92,18.97,68.81,96.64,Wheat
Solapur,Kharif,Black,55.0,33.0,58.0,7.57,27.23,61.63,71.96,Bajra
Solapur,Rabi,Black,56.0,36.0,61.0,8.16,26.37,71.19,64.85,Jowar
Solapur,Zaid,Black,53.0,34.0,62.0,7.88,27.25,64.41,77.85,Fodder
Nashik,Zaid,Loamy,68.0,39.0,55.0,6.58,29.74,25.97,93.19,Vegetables
Pune,Kharif,Black,73.0,39.0,52.0,7.28,19.91,66.44,131.59,Rice
Pune,Kharif,Black,75.0,38.0,56.0,7.25,21.44,72.51,111.81,Rice
Solapur,Rabi,Black,51.0,35.0,60.0,7.96,25.64,66.83,56.0,Jowar
Solapur,Rabi,Black,49.0,32.0,58.0,7.71,29.48,69.5,75.36,Jowar
Pune,Kharif,Black,74.0,37.0,54.0,6.99,19.27,59.34,94.42,Rice
Pune,Rabi,Black,75.0,38.0,52.0,6.75,22.49,65.39,108.79,Wheat
Pune,Kharif,Black,72.0,38.0,53.0,6.87,20.99,59.68,107.79,Rice
Pune,Zaid,Black,73.0,36.0,51.0,7.1,19.77,59.79,120.29,Vegetables
Nashik,Kharif,Loamy,64.0,38.0,57.0,6.99,29.33,30.19,108.31,Onion
Solapur,Zaid,Black,54.0,33.0,56.0,7.83,26.45,69.56,75.65,Fodder
Pune,Zaid,Black,70.0,38.0,54.0,7.13,19.23,60.69,134.05,Vegetables
Solapur,Zaid,Black,49.0,34.0,59.0,7.68,27.91,71.65,58.67,Fodder
Nashik,Zaid,Loamy,65.0,37.0,58.0,7.04,30.61,36.97,90.24,Vegetables
Nashik,Kharif,Loamy,63.0,34.0,56.0,7.2,26.5,36.26,88.61,Onion
Nashik,Kharif,Loamy,65.0,35.0,56.0,6.77,28.39,30.29,89.42,Onion
Pune,Zaid,Black,74.0,39.0,56.0,7.47,19.57,68.51,102.79,Vegetables
Pune,Rabi,Black,77.0,42.0,56.0,7.36,21.01,66.16,110.54,Wheat
Nashik,Kharif,Loamy,68.0,33.0,55.0,6.86,29.85,40.19,94.86,Onion
Pune,Zaid,Black,74.0,43.0,54.0,7.26,19.91,64.24,105.64,Vegetables
Pune,Rabi,Black,75.0,39.0,54.0,7.14,20.79,61.19,91.11,Wheat
Pune,Rabi,Black,75.0,38.0,54.0,7.14,20.19,62.16,104.79,Wheat
Pune,Rabi,Black,76.0,38.0,54.0,7.47,19.87,57.37,90.43,Wheat
Nashik,Rabi,Loamy,61.0,33.0,58.0,7.11,29.17,33.06,90.27,Gram
Solapur,Zaid,Black,52.0,35.0,59.0,7.56,28.6,75.41,76.09,Fodder
Solapur,Rabi,Black,52.0,34.0,62.0,7.38,28.39,64.9,83.21,Jowar
Solapur,Rabi,Black,49.0,35.0,55.0,7.69,28.72,74.6,81.69,Jowar
Solapur,Rabi,Black,53.0,32.0,59.0,8.06,26.57,65.88,85.16,Jowar
Pune,Rabi,Black,74.0,39.0,53.0,7.47,20.9,58.38,99.26,Wheat
Pune,Rabi,Black,77.0,39.0,53.0,7.03,20.88,67.72,108.04,Wheat
Solapur,Kharif,Black,52.0,38.0,58.0,7.78,28.37,60.8,65.25,Bajra
Nashik,Rabi,Loamy,58.0,38.0,54.0,6.88,28.22,24.91,78.7,Gram
Pune,Zaid,Black,73.0,37.0,54.0,7.1,18.91,61.27,95.18,Vegetables
Solapur,Kharif,Black,56.0,34.0,60.0,8.08,28.11,68.35,84.7,Bajra
Pune,Zaid,Black,76.0,40.0,54.0,7.16,21.02,57.06,125.49,Vegetables
Pune,Zaid,Black,80.0,42.0,55.0,7.13,19.57,69.7,116.22,Vegetables
Pune,Kharif,Black,69.0,35.0,50.0,6.83,20.56,69.07,120.36,Rice
Nashik,Rabi,Loamy,68.0,37.0,55.0,6.9,29.9,39.02,106.49,Gram
Nashik,Kharif,Loamy,61.0,34.0,53.0,7.05,29.04,32.97,83.46,Onion
Pune,Zaid,Black,77.0,41.0,52.0,7.03,19.25,63.15,97.16,Vegetables
Solapur,Rabi,Black,57.0,30.0,59.0,8.24,25.91,67.03,81.59,Jowar
Pune,Zaid,Black,76.0,41.0,54.0,6.88,19.72,61.43,111.89,Vegetables
Solapur,Kharif,Black,51.0,35.0,58.0,7.5,27.62,63.48,72.81,Bajra
Solapur,Kharif,Black,51.0,36.0,58.0,7.61,26.87,60.05,80.15,Bajra
Nashik,Kharif,Loamy,66.0,36.0,56.0,6.83,27.83,39.32,91.52,Onion
Solapur,Kharif,Black,50.0,34.0,57.0,7.74,27.11,70.23,75.32,Bajra
Solapur,Zaid,Black,52.0,30.0,56.0,7.6,28.03,61.76,79.53,Fodder
Solapur,Zaid,Black,57.0,35.0,61.0,7.68,26.74,75.31,73.35,Fodder
Pune,Rabi,Black,78.0,37.0,52.0,7.3,19.87,63.41,109.33,Wheat
Pune,Rabi,Black,73.0,39.0,56.0,7.27,22.15,58.43,120.93,Wheat
Nashik,Kharif,Loamy,62.0,40.0,56.0,7.18,30.03,42.61,81.63,Onion
Nashik,Rabi,Loamy,64.0,37.0,54.0,6.95,28.09,43.8,95.3,Gram
Pune,Rabi,Black,79.0,39.0,53.0,6.87,19.55,71.31,116.59,Wheat
Solapur,Kharif,Black,53.0,35.0,57.0,7.83,24.7,72.69,57.22,Bajra
Pune,Rabi,Black,77.0,36.0,55.0,6.91,20.88,54.59,97.23,Wheat
Nashik,Rabi,Loamy,62.0,40.0,57.0,6.4,30.67,27.48,79.38,Gram
Solapur,Zaid,Black,53.0,35.0,55.0,7.83,28.31,75.42,75.55,Fodder
Nashik,Zaid,Loamy,64.0,35.0,54.0,6.8,28.32,38.47,91.4,Vegetables
Pune,Kharif,Black,71.0,41.0,55.0,7.17,19.98,69.23,106.15,Rice
Pune,Kharif,Black,74.0,37.0,51.0,7.13,18.53,56.62,100.9,Rice
Solapur,Kharif,Black,49.0,35.0,57.0,7.5,26.62,67.18,88.02,Bajra
Nashik,Kharif,Loamy,70.0,35.0,58.0,6.99,31.01,38.52,81.79,Onion
Nashik,Kharif,Loamy,63.0,37.0,56.0,6.68,28.89,37.5,100.13,Onion
Pune,Kharif,Black,76.0,37.0,55.0,7.1,20.92,64.26,110.03,Rice
Pune,Zaid,Black,73.0,36.0,54.0,7.2,20.0,56.21,120.11,Vegetables
Pune,Zaid,Black,78.0,38.0,55.0,6.74,21.1,65.63,94.76,Vegetables
Pune,Kharif,Black,76.0,38.0,51.0,6.83,19.88,61.08,116.6,Rice
Nashik,Rabi,Loamy,67.0,36.0,56.0,6.72,28.07,43.85,106.41,Gram
Pune,Zaid,Black,75.0,39.0,54.0,6.82,20.88,60.94,117.82,Vegetables
Solapur,Zaid,Black,58.0,31.0,63.0,8.18,27.41,67.17,60.96,Fodder
Pune,Kharif,Black,78.0,36.0,54.0,7.11,21.18,54.1,121.9,Rice
Pune,Zaid,Black,75.0,41.0,58.0,7.2,21.4,64.23,104.78,Vegetables
Nashik,Zaid,Loamy,62.0,38.0,60.0,6.76,28.08,32.61,90.13,Vegetables
Pune,Zaid,Black,77.0,40.0,57.0,7.33,20.92,53.13,116.58,Vegetables
Solapur,Zaid,Black,49.0,31.0,58.0,8.09,28.82,73.79,79.97,Fodder
Nashik,Kharif,Loamy,68.0,34.0,58.0,6.49,27.93,34.36,79.68,Onion
Pune,Kharif,Black,74.0,38.0,54.0,7.06,20.07,66.44,125.26,Rice
Solapur,Rabi,Black,55.0,35.0,59.0,7.57,28.3,72.2,87.06,Jowar
Nashik,Kharif,Loamy,64.0,37.0,59.0,6.81,27.49,30.04,84.28,Onion
Solapur,Zaid,Black,58.0,32.0,57.0,7.54,25.12,63.51,75.43,Fodder
Solapur,Zaid,Black,52.0,32.0,62.0,7.67,27.99,73.74,67.64,Fodder
Nashik,Rabi,Loamy,64.0,41.0,56.0,6.97,28.42,29.51,73.46,Gram
Solapur,Kharif,Black,59.0,35.0,59.0,7.87,27.22,67.95,75.56,Bajra
Nashik,Zaid,Loamy,67.0,38.0,55.0,6.35,29.87,30.2,100.25,Vegetables
Nashik,Rabi,Loamy,69.0,39.0,58.0,7.15,28.04,32.75,78.18,Gram
Pune,Zaid,Black,70.0,39.0,53.0,7.37,22.55,68.76,99.42,Vegetables
Solapur,Zaid,Black,49.0,33.0,62.0,7.37,26.09,62.09,61.41,Fodder
Nashik,Rabi,Loamy,68.0,41.0,57.0,6.9,27.3,25.88,84.09,Gram
Nashik,Rabi,Loamy,62.0,41.0,61.0,6.91,27.74,34.32,77.54,Gram
Nashik,Kharif,Loamy,67.0,37.0,54.0,6.81,29.6,34.04,106.55,Onion
Pune,Rabi,Black,74.0,36.0,56.0,6.9,18.38,58.07,111.17,Wheat
Pune,Kharif,Black,80.0,42.0,55.0,6.9,19.26,62.24,112.65,Rice
Pune,Zaid,Black,71.0,37.0,50.0,6.69,21.27,53.54,122.46,Vegetables
Nashik,Rabi,Loamy,68.0,38.0,54.0,7.03,30.77,32.64,110.47,Gram
Nashik,Rabi,Loamy,65.0,41.0,60.0,7.24,27.88,38.69,82.89,Gram
Nashik,Zaid,Loamy,62.0,33.0,57.0,6.94,28.18,38.2,97.01,Vegetables
Pune,Kharif,Black,71.0,35.0,54.0,7.05,19.76,58.73,101.0,Rice
Nashik,Kharif,Loamy,67.0,38.0,57.0,6.95,30.73,37.9,101.15,Onion
Solapur,Zaid,Black,51.0,34.0,61.0,7.96,28.56,63.1,72.14,Fodder
Nashik,Kharif,Loamy,63.0,35.0,58.0,6.8,30.08,33.26,100.5,Onion
Solapur,Rabi,Black,51.0,36.0,57.0,7.9,27.06,66.55,75.29,Jowar
Nashik,Zaid,Loamy,66.0,41.0,56.0,6.81,28.58,37.21,108.73,Vegetables
Pune,Rabi,Black,76.0,38.0,57.0,7.04,18.34,57.5,101.57,Wheat
Pune,Rabi,Black,76.0,38.0,56.0,7.26,20.98,52.74,92.03,Wheat
Nashik,Kharif,Loamy,65.0,39.0,58.0,6.83,30.03,33.35,87.9,Onion
Nashik,Kharif,Loamy,63.0,34.0,54.0,6.76,29.14,39.72,90.69,Onion
Solapur,Kharif,Black,57.0,33.0,58.0,7.51,26.36,66.75,67.37,Bajra
Solapur,Zaid,Black,49.0,34.0,56.0,7.37,25.86,66.12,99.91,Fodder
Nashik,Kharif,Loamy,62.0,39.0,58.0,6.78,27.82,39.69,96.46,Onion
Solapur,Kharif,Black,58.0,37.0,58.0,7.99,28.21,69.2,62.29,Bajra
Pune,Rabi,Black,75.0,40.0,52.0,6.92,19.56,70.89,107.49,Wheat
Nashik,Rabi,Loamy,65.0,37.0,60.0,6.58,27.93,43.68,98.53,Gram
Nashik,Kharif,Loamy,63.0,39.0,55.0,6.72,27.52,31.85,103.86,Onion
Nashik,Kharif,Loamy,62.0,38.0,59.0,7.13,27.45,33.58,92.53,Onion
Pune,Zaid,Black,76.0,38.0,53.0,7.05,19.71,50.72,113.93,Vegetables
Nashik,Zaid,Loamy,60.0,35.0,56.0,6.56,29.75,33.89,83.71,Vegetables
Pune,Rabi,Black,77.0,38.0,55.0,7.33,21.61,56.07,91.94,Wheat
Nashik,Kharif,Loamy,64.0,33.0,56.0,7.03,28.35,31.51,81.38,Onion
Solapur,Rabi,Black,55.0,35.0,58.0,8.01,24.99,68.59,84.22,Jowar
Pune,Zaid,Black,75.0,41.0,56.0,7.06,18.87,63.65,120.34,Vegetables
Solapur,Zaid,Black,48.0,36.0,59.0,7.45,27.08,60.88,87.77,Fodder
Pune,Rabi,Black,78.0,40.0,53.0,7.38,20.03,52.63,109.54,Wheat
Solapur,Rabi,Black,59.0,35.0,60.0,7.71,27.68,60.13,75.14,Jowar
Solapur,Rabi,Black,52.0,38.0,57.0,7.61,26.32,67.23,87.23,Jowar
Solapur,Kharif,Black,53.0,35.0,62.0,7.38,26.81,68.97,82.87,Bajra
Nashik,Rabi,Loamy,65.0,41.0,59.0,7.1,30.69,42.79,89.91,Gram
Nashik,Rabi,Loamy,68.0,36.0,61.0,6.56,29.16,37.72,88.59,Gram
Pune,Kharif,Black,74.0,41.0,56.0,7.07,20.65,69.71,119.82,Rice
Pune,Rabi,Black,72.0,38.0,55.0,7.03,20.19,57.06,112.87,Wheat
Nashik,Kharif,Loamy,63.0,39.0,58.0,7.06,29.32,30.68,96.68,Onion
Solapur,Rabi,Black,58.0,31.0,55.0,7.62,25.93,78.05,76.87,Jowar
Solapur,Rabi,Black,54.0,31.0,58.0,8.26,24.73,60.99,71.9,Jowar
Nashik,Rabi,Loamy,64.0,38.0,56.0,6.76,29.74,35.19,78.59,Gram
Pune,Kharif,Black,73.0,35.0,50.0,7.04,22.05,57.92,114.15,Rice
Pune,Kharif,Black,78.0,40.0,53.0,7.25,20.64,59.16,126.13,Rice
Solapur,Kharif,Black,52.0,36.0,60.0,7.96,27.13,68.57,61.93,Bajra
Nashik,Kharif,Loamy,58.0,33.0,59.0,6.71,28.37,32.41,84.38,Onion
Solapur,Kharif,Black,57.0,31.0,63.0,7.53,27.86,77.04,83.37,Bajra
Nashik,Zaid,Loamy,66.0,33.0,57.0,6.99,30.29,37.09,96.45,Vegetables
Solapur,Zaid,Black,54.0,31.0,62.0,7.72,25.25,62.41,92.43,Fodder
Solapur,Kharif,Black,50.0,35.0,60.0,7.66,27.31,74.09,82.98,Bajra
Pune,Rabi,Black,71.0,43.0,57.0,7.0,20.07,69.1,108.92,Wheat
Solapur,Zaid,Black,52.0,30.0,62.0,7.87,28.23,73.58,66.2,Fodder
Nashik,Kharif,Loamy,67.0,34.0,58.0,6.46,27.86,38.61,105.08,Onion
Nashik,Zaid,Loamy,61.0,36.0,60.0,7.0,29.36,39.55,97.67,Vegetables
Solapur,Kharif,Black,50.0,33.0,55.0,7.65,25.29,69.47,59.96,Bajra
Pune,Kharif,Black,72.0,41.0,57.0,6.69,22.12,68.39,120.4,Rice
Solapur,Kharif,Black,48.0,34.0,60.0,7.83,25.43,70.09,61.02,Bajra
Solapur,Kharif,Black,54.0,30.0,55.0,7.87,24.93,71.96,75.57,Bajra
Pune,Zaid,Black,78.0,41.0,52.0,7.25,18.82,64.0,115.88,Vegetables
Pune,Kharif,Black,71.0,40.0,55.0,6.93,20.31,53.81,121.43,Rice
Solapur,Zaid,Black,53.0,33.0,61.0,7.66,25.23,70.5,81.22,Fodder
Nashik,Kharif,Loamy,66.0,36.0,55.0,6.75,29.34,30.65,79.62,Onion
Nashik,Kharif,Loamy,63.0,37.0,56.0,7.11,28.39,32.35,87.19,Onion
Pune,Kharif,Black,72.0,39.0,56.0,6.78,21.21,67.26,109.3,Rice
Solapur,Zaid,Black,54.0,36.0,59.0,7.79,25.71,69.49,66.71,Fodder
Nashik,Kharif,Loamy,63.0,35.0,56.0,6.44,29.22,36.81,100.96,Onion
Pune,Rabi,Black,69.0,38.0,58.0,6.89,20.57,58.68,120.54,Wheat
Pune,Zaid,Black,75.0,37.0,53.0,6.87,21.82,63.81,96.71,Vegetables
Pune,Rabi,Black,74.0,41.0,53.0,6.79,18.83,71.0,115.47,Wheat
Nashik,Rabi,Loamy,67.0,40.0,55.0,6.47,28.75,37.3,97.36,Gram
Solapur,Kharif,Black,58.0,36.0,58.0,8.02,24.89,71.04,72.99,Bajra
Solapur,Zaid,Black,52.0,34.0,62.0,7.37,25.48,72.13,88.4,Fodder
Pune,Rabi,Black,71.0,39.0,56.0,6.6,19.95,55.43,101.59,Wheat
Nashik,Rabi,Loamy,64.0,36.0,58.0,6.65,29.45,41.28,88.41,Gram
